02346+5622TDS2288      3695 02245 1 1991.74 236.0   1.830  1.96                  
02346+2028TDS2289      1222 00580 1 1991.68 135.0   0.590  0.21                  
02348+6926TDS2290      4316 02103 1 1991.60 142.7   2.210  0.09                  
02349+5349TDS2291      3687 00981 1 1991.70  93.0   0.460  0.13                  
02354+7949TDS2292      4503 01040 1 1991.70 158.2   2.040  1.41                  
02354+5531TDS2293      3691 01360 1 1991.65 260.4   2.060  0.65                  
02354+4851TDS2294      3303 00600 2 1991.68  34.9   0.880  0.27                  
02356-7349TDS2295      9150 00108 1 1991.68 192.7   0.680  0.34                  
02357-2632TDS2296      6436 02102 1 1991.73  35.7   0.440  0.06                  
02361-4705TDS  88      8050 00687 1 1991.66 337.8   1.824   .62                  
02363+5715TDS2297      3695 01493 1 1991.66  56.1   0.590  0.07                  
02363+4732TDS2298      3299 01303 1 1991.72 102.7   0.530  0.20                  
02366-3413TDS2299      7014 01142 1 1991.72 296.0   0.750  0.01                  
02368+5332TDS2300      3687 01635 1 1991.69 232.4   1.420  0.55                  
02369+5635TDS  89      3695 01446 1 1991.73 351.7    .844   .55                  
02369+5610TDS2301      3691 00599 1 1991.72 270.8   0.570  0.23                  
02369+0106TDS2302      0046 00936 1 1991.79  63.3   0.520  0.30                  
02370+4820TDS2303      3299 00836 1 1991.68 160.9   4.110  0.59                  
02371+8326TDS2304      4616 02461 1 1991.73 327.5   0.740  0.52                  
02371+5051TDS2305      3307 00990 1 1991.68  60.6   0.790  0.49                  
02371+3736TDS2306      2832 00963 1 1991.71  57.6   0.360  0.09                  
02372+5548TDS2307      3691 00697 1 1991.64  42.3   0.430  0.07                  
02375+5728TDS2308      3695 00818 1 1991.71  86.1   0.870  0.06                  
02378+4643TDS2309      3296 02294 1 1991.69  65.6   0.500  0.32                  
02379+5554TDS  90      3691 01199 1 1991.67   8.3    .917  1.54                  
02381+4730TDS2310      3300 02326 1 1991.67 149.9   0.830  0.70                  
02381+3409TDS2311      2332 00884 1 1991.63 205.8   2.000  1.50                  
02381+0203TDS2312      0046 00855 1 1991.85 256.6   0.880  0.07                  
02387+6257TDS2313      4051 01312 1 1991.56 184.6   0.510  0.25                  
02388+6319TDS2314      4051 01202 1 1991.56 110.4   0.540  0.01                  
02388+5515TDS2315      3691 00717 1 1991.70 230.4   1.690  1.40                  
02388+4731TDS2316      3300 02079 1 1991.68  71.1   1.810  0.77                  
02390+8611TDS2317      4620 00568 1 1991.67 177.2   0.910  0.78                  
02390+6113TDS2318      4047 00426 1 1991.58 227.4   0.430  0.12                  
02394+5008TDS2319      3304 02424 1 1991.67 320.3   0.600  0.29                  
02394-3439TDS2320      7014 00725 1 1991.70  99.2   0.460  0.01                  
02395-3457TDS2321      7014 00970 1 1991.65  15.9   0.430  0.13                  
02396+5059TDS2322      3308 01042 1 1991.70  35.4   0.560  0.04                  
02396+4821TDS2323      3300 02010 1 1991.73  21.8   0.450  0.13                  
02398-4144TDS2324      7555 00978 1 1991.67 223.3   1.870  2.25                  
02399-0041TDS2325      4698 00754 1 1991.89 155.7   1.490  0.12                  
02400+2627TDS2326      1776 01150 1 1991.72 243.3   0.400  0.06                  
02400+2106TDS2327      1222 00169 1 1991.70 335.7   1.430  0.18                  
02401+3401TDS2328      2332 01683 1 1991.62 315.6   0.450  0.18                  
02402-2740TDS2329      6436 00916 1 1991.78 214.9   0.640  0.40                  
02405+6616TDS2330      4059 00018 1 1991.69 333.0   0.520  0.04                  
02405+3503TDS2331      2332 01225 1 1991.71 276.2   0.660  0.11                  
02405-2411TDS2332      6434 01575 1 1991.61  11.8   0.740  0.32                  
02410-2903TDS2333      6436 01261 1 1991.73 356.6   0.520  0.38                  
02410-4605TDS2334      8050 00700 1 1991.66  73.1   2.430  0.77                  
02411+4259TDS  91      2853 00320 1 1991.80 329.7    .863   .67                  
02413+4244TDS2335      2853 00827 1 1991.73 182.3   1.950  1.85                  
02413-3509TDS2336      7017 00478 1 1991.68 188.1   1.100  0.79                  
02416+3829TDS2337      2845 00909 1 1991.69  56.7   0.700  0.47                  
02417+4253TDS2338      2853 00416 1 1991.78  39.9   0.570  0.02                  
02418+6736TDS2339      4312 00332 1 1991.69 150.1   1.700  0.62                  
02420+6106TDS2340      4047 00837 1 1991.58 317.2   0.440  0.05                  
02422+5536TDS2341      3704 00389 1 1991.70 288.3   1.080  0.96                  
02435-4207TDS2342      7562 00888 1 1991.67 308.8   2.100  1.13                  
02436-3416TDS2343      7014 00207 1 1991.65 269.6   0.710  0.15                  
02441+6612TDS2344      4059 00876 1 1991.65 340.4   0.490  0.00                  
02441+2345TDS2345      1768 00776 1 1991.79 256.1   0.750  0.05                  
02442+7225TDS2346      4320 01922 1 1991.70  86.4   0.440  0.10                  
02442+6235TDS2347      4051 01225 1 1991.50  10.9   0.830  0.09                  
02444+7148TDS2348      4320 01841 1 1991.64 107.0   0.880  0.03                  
02444+5642TDS2349      3708 01157 1 1991.71 245.1   2.250  0.74                  
02445-3427TDS2350      7014 01150 1 1991.64 218.5   0.490  0.23                  
02447+5735TDS  92      3708 00111 1 1991.71 115.0   1.347  1.91 +56  707         
02448+1544TDS  93      1223 00372 2 1991.70  91.0   2.199   .43                  
02449+5456ES   50      3704 00615 1 1991.70  29.0   2.307   .06 +54  601 (formerly TDS  94)        
02454-3410TDS2351      7014 00840 1 1991.65 125.7   1.290  0.70                  
02455+7027TDS2352      4316 01803 1 1991.60 337.3   0.440  0.04                  
02456+5751TDS2353      3708 00291 1 1991.67 175.4   1.870  0.54                  
02461+2936TDS2354      1780 00366 1 1991.59 309.8   0.800  0.24                  
02462+4024TDS2355      2849 01490 1 1991.70 199.7   1.160  0.24                  
02463+4217TDS2356      2853 00379 1 1991.78  97.0   0.750  0.39                  
02466+6710TDS2357      4059 00411 1 1991.64 165.8   0.380  0.00                  
02466+4728TDS2358      3300 01148 1 1991.74  63.2   0.430  0.14                  
02470+5235TDS2359      3700 00309 1 1991.71 127.7   1.100  0.91                  
02473+6328TDS  95      4051 02044 1 1991.65 256.2   1.756   .96                  
02474+6947TDS2360      4316 01783 1 1991.75 149.9   0.520  0.31                  
02474+6820TDS2361      4312 01187 1 1991.72  68.9   0.850  0.41                  
02477+7820TDS2362      4512 01167 1 1991.68 119.5   1.190  0.34                  
02477-3229TDS2363      7011 00335 1 1991.58 322.0   0.720  0.16                  
02479-2934TDS2364      6443 00894 1 1991.80  40.8   0.510  0.07                  
02480+1604TDS  96      1223 01479 1 1991.73 235.2   1.205  1.29                  
02487+6331TDS2365      4051 00030 1 1991.65 132.8   0.420  0.11                  
02495-5438TDS2366      8491 00757 1 1991.73  70.5   0.790  0.04                  
02496+1519TDS2367      1223 01722 1 1991.63  50.1   0.540  0.46                  
02497+8349TDS2368      4616 03051 1 1991.76  51.8   0.840  0.88                  
02505+2918MLB 637      1793 00920 2 1991.65 262.9   1.909   .07 +28  468 (formerly TDS  97)         
02506+6304TDS2369      4051 02474 1 1991.58 117.3   0.490  0.02                  
02506+6236TDS2370      4051 02939 1 1991.49 102.3   0.670  0.39                  
02510+6305TDS2371      4051 00754 1 1991.58 123.7   0.950  0.50                  
02511-4634TDS2372      8051 00778 1 1991.62 123.5   0.540  0.43                  
02513+6008TDS2373      4047 02630 1 1991.69 290.2   0.460  0.15                  
02515-3315TDS2374      7015 00177 1 1991.66 339.2   0.510  0.08                  
02516+2130TDS2375      1230 01054 1 1991.60 315.2   0.610  0.28                  
02519+4713TDS2376      3301 01201 1 1991.68  26.8   1.960  0.03                  
02527-0619TDS2377      4706 00422 1 1991.86 227.6   2.280  0.69                  
02531-7243TDS2378      9151 00240 1 1991.58 195.0   0.630  0.21                  
02533-5619TDS2379      8494 01236 1 1991.68   8.9   0.630  0.36                  
02537+5957TDS2380      3713 01279 1 1991.69 323.2   0.910  0.93                  
02539+7709TDS2381      4512 01632 1 1991.65 312.1   1.400  1.63                  
02545+6449TDS2382      4056 01010 1 1991.60 207.6   0.470  0.06                  
02545+2804TDS2383      1789 00105 1 1991.65 306.4   0.860  0.50                  
02545-5017TDS2384      8057 00362 1 1991.60 163.0   0.740  0.27                  
02551+4332TDS2385      2858 01726 1 1991.63 231.1   0.450  0.09                  
02552-2557TDS2386      6440 00864 1 1991.57 226.9   1.920  0.93                  
02553+6540TDS2387      4060 00677 1 1991.76  70.9   0.450  0.03                  
02554-6744TDS2388      9145 00119 1 1991.75 108.2   0.440  0.06                  
02555+6112TDS2389      4048 00342 1 1991.75 192.2   0.460  0.32                  
02557-3224TDS2390      7012 00414 1 1991.55 228.6   0.620  0.02                  
02558+5836TDS2391      3713 00696 1 1991.69 200.3   0.760  0.06                  
02560+6354TDS2392      4056 01689 1 1991.63  46.7   1.510  1.25                  
02560+6329TDS2393      4052 00049 1 1991.65  23.3   0.370  0.04                  
02563+5523TDS2394      3705 00715 1 1991.67 177.7   0.460  0.29                  
02563-2441TDS2395      6437 00830 1 1991.62   1.4   0.450  0.05                  
02571-7735TDS2396      9366 00351 1 1991.65  99.6   2.640  0.14                  
02580+1014TDS2397      0644 00725 1 1991.67 239.9   1.100  0.32                  
02582-4734TDS2398      8054 00645 1 1991.67 281.4   1.440  0.27                  
02586+6729TDS2399      4060 00114 1 1991.68 102.5   0.400  0.09                  
02587+3338TDS2400      2330 00378 1 1991.73 168.1   0.860  0.49                  
02588+2457TDS2401      1786 01143 1 1991.62 238.9   2.850  0.36                  
02588-3758TDS2402      7560 00362 1 1991.64 234.2   0.460  0.13                  
02588-3903TDS2403      7560 00668 1 1991.70 190.0   0.520  0.04                  
02590+4134TDS2404      2854 02478 1 1991.68 128.9   1.070  0.46                  
02592-7309TDS2405      9151 01508 1 1991.61  44.2   0.430  0.17                  
02593+7025TDS2406      4317 01302 1 1991.71 131.5   0.470  0.07                  
02594-3859TDS2407      7560 00621 1 1991.68 150.9   0.450  0.15                  
02599-2736TDS2408      6444 00872 1 1991.67 254.1   0.420  0.22                  
03002+7912TDS2409      4516 00670 1 1991.74  87.2   1.700  0.65                  
03007+7815TDS2410      4512 00885 1 1991.58   6.0   5.150  0.48                  
03007+6920TDS2411      4313 00092 1 1991.71 225.8   0.640  0.36                  
03007+4835TDS2412      3314 01531 1 1991.71 252.0   0.460  0.42                  
03011+6225TDS2413      4052 02273 1 1991.48 329.1   0.590  0.25                  
03012-3045TDS2414      7019 00725 1 1991.82 234.7   0.470  0.10                  
03013-1410TDS2415      5293 00934 2 1991.69 300.6   5.620  0.88                  
03015+5003TDS2416      3318 00573 1 1991.73  85.2   0.630  0.54                  
03017-4035TDS  98      7563 00434 1 1991.66 223.6   1.061   .85                  
03020-2309TDS2417      6438 00908 1 1991.73  33.2   1.610  1.37                  
03020-3101TDS2418      7019 00770 1 1991.80 124.6   0.420  0.03                  
03020-8047TDS2419      9374 01075 1 1991.66 176.2   0.490  0.07                  
03021-3859TDS2420      7560 00563 1 1991.67 314.3   0.470  0.23                  
03021-4728TDS2421      8058 00265 1 1991.60 258.3   0.440  0.13                  
03022+5802TDS2422      3709 00081 1 1991.62 271.8   0.540  0.28                  
03023+6413TDS  99      4056 00842 1 1991.57  71.4   2.070   .87                  
03024+7007TDS2423      4317 01750 1 1991.71 158.9   0.620  0.15                  
03024-5310TDS2424      8492 01365 1 1991.65 340.3   0.480  0.05                  
03025+6959TDS2425      4317 01213 1 1991.70  41.1   1.010  0.07                  
03028+8643TDS2426      4624 00392 1 1991.68 225.2   1.000  0.07                  
03028-3110TDS2427      7019 00541 1 1991.70 347.4   0.480  0.21                  
03030+6718TDS2428      4060 00234 1 1991.63 323.0   0.600  0.00                  
03032-8442TDS2429      9495 00697 1 1991.67 301.2   0.420  0.20                  
03033+7010TDS2430      4317 00744 1 1991.70  56.2   1.520  0.37                  
03033+6135TDS2431      4048 00493 1 1991.71   5.6   0.470  0.19                  
03037-7616TDS2432      9362 00323 1 1991.77 211.5   2.130  1.78                  
03037-8350TDS2433      9491 00080 1 1991.67 345.0   0.530  0.27                  
03042-8742TDS2434      9499 00670 1 1991.77 209.6   0.660  0.27                  
03043-1428TDS2435      5300 01092 1 1991.83  57.0   1.030  0.28                  
03046+0408TDS2436      0058 00693 1 1991.76   1.7   0.590  0.21                  
03049-4559TDS2437      8058 00684 1 1991.62 131.6   0.930  1.28                  
03051+1047TDS2438      0651 00258 1 1991.74 108.4   0.420  0.71                  
03051-8306TDS 100      9491 00385 1 1991.64 232.8   2.297   .27 -83   61         
03051-8758TDS 101      9499 01336 1 1991.73 352.9    .905   .35 -88   42         
03052-8017TDS2439      9370 00811 1 1991.64  31.2   0.790  0.20                  
03057+6651TDS2440      4060 00816 1 1991.70 194.3   0.490  0.12                  
03058-3430TDS2441      7022 00486 1 1991.69 184.4   0.800  0.26                  
03059+6433TDS2442      4056 01379 1 1991.61 226.3   2.260  1.47                  
03063-3447TDS2443      7022 00544 1 1991.71 312.1   0.800  0.48                  
03064+6341TDS2444      4052 00323 1 1991.57 355.1   0.630  0.03                  
03068+6319TDS2445      4052 00621 1 1991.64 122.3   0.640  0.05                  
03068+5813TDS2446      3714 01141 1 1991.74   1.5   0.520  0.21                  
03068-3810TDS2447      7561 00771 1 1991.71 101.6   2.470  1.23                  
03069-4611TDS2448      8058 00701 1 1991.65 309.1   0.500  0.02                  
03075+6311TDS2449      4052 01227 1 1991.68 347.5   0.540  0.44                  
03075-4622TDS2450      8058 00676 1 1991.65  96.1   0.640  0.21                  
03077+6611TDS2451      4060 00233 1 1991.78 143.5   0.560  0.08                  
03077-2517TDS2452      6441 00337 1 1991.75  85.8   0.990  0.27                  
03078+0058TDS2453      0055 01073 1 1991.80 317.0   1.940  0.94                  
03079+5758TDS 102      3710 00061 1 1991.76  14.1   1.034   .58                  
03080+2124TDS2454      1231 00255 1 1991.66 202.3   0.980  0.51                  
03083+6109TDS2455      4048 00036 1 1991.71 193.2   1.920  0.31                  
03084+5350TDS 103      3702 00068 1 1991.64 106.7   1.092   .26                  
03086+2534TDS 104      1787 00384 1 1991.72  77.0   2.004  2.09                  
03088+1339TDS2456      0654 00246 1 1991.76  79.4   0.870  0.57                  
03088-3750TDS2457      7561 00567 1 1991.62 338.0   0.460  0.21                  
03091+6611TDS2458      4061 00601 1 1991.78 103.6   0.630  0.12                  
03093+6342TDS2459      4053 00134 1 1991.62 289.5   0.550  0.01                  
03093-7441TDS2460      9151 00952 1 1991.69 275.2   0.900  0.23                  
03096+6128TDS2461      4049 00735 1 1991.69 167.4   0.550  0.00                  
03098+6329TDS2462      4053 00203 1 1991.65 255.9   0.400  0.21                  
03101+0210TDS2463      0056 00258 1 1991.73 292.8   1.500  0.01                  
03104+1552TDS2464      1225 00542 1 1991.66  78.2   1.610  0.83                  
03106+8414TDS2465      4616 00651 1 1991.73 201.6   0.530  0.10                  
03107-3208TDS2466      7019 00169 1 1991.74 116.1   0.450  0.22                  
03108+5136TDS2467      3322 00536 1 1991.63 151.5   1.030  0.08                  
03111-4954TDS2468      8061 00328 1 1991.60 117.4   0.820  1.54                  
03112-1338TDS2469      5300 00393 1 1991.82 310.9   0.470  0.21                  
03112-5716TDS2470      8495 00101 1 1991.73 308.8   0.900  0.20                  
03114-3043TDS2471      7019 00678 1 1991.68 166.5   0.500  0.11                  
03115+6700TDS 105      4061 00570 1 1991.75 128.4   2.013   .47                  
03118+5639TDS2472      3710 00737 1 1991.72 276.5   0.490  0.29                  
03118-1832TDS2473      5868 00733 1 1991.80  83.4   0.420  0.05                  
03118-3216TDS2474      7019 00445 1 1991.72 199.8   0.490  0.13                  
03120+3713TDS2475      2352 00203 1 1991.67 137.7   2.630  1.43                  
03121-0630TDS2476      4714 00610 1 1991.83  72.6   0.500  0.20                  
03121-2400TDS2477      6439 00693 1 1991.45 231.3   0.980  0.67                  
03124-3004TDS2478      7020 00287 1 1991.61 211.6   1.000  0.13                  
03128-0414TDS2479      4711 00684 1 1991.78  72.3   0.470  0.11                  
03130-1656TDS2480      5872 00501 1 1991.81 101.2   0.650  0.18                  
03131-3501TDS2481      7026 00634 1 1991.73  57.0   2.100  0.62                  
03132+5913TDS2482      3714 00930 1 1991.71  55.4   1.540  0.58                  
03132+0122TDS2483      0056 00782 1 1991.75  65.8   1.200  1.19                  
03133+4138TDS2484      2856 00958 1 1991.56  56.2   2.390  0.28                  
03133-1410TDS2485      5300 00225 1 1991.87 242.3   0.400  0.15                  
03134-7410TDS2486      9158 00989 1 1991.65   9.6   0.510  0.11                  
03136-1504TDS2487Aa-Ab 5872 00229 1 1991.83 323.9   0.580  0.40                  
03139-4244TDS2488      7567 00109 1 1991.70 239.0   0.660  0.42                  
03140-3450TDS2489      7023 00911 1 1991.74  47.3   0.460  0.50                  
03142-1942TDS2490      5875 00652 1 1991.73 269.6   0.400  0.01                  
03143-3129TDS2491      7020 00407 1 1991.74 158.8   0.520  0.11                  
03144+6926TDS2492      4330 00482 1 1991.71 121.8   1.880  0.82                  
03145-0947TDS 106      5295 00110 1 1991.77 106.1   1.276  1.93 -10  641         
03145-4130TDS 107      7564 00458 1 1991.72  24.8   1.432   .79 -41  929         
03146+6434TDS2493      4057 00704 1 1991.57  37.5   0.500  0.19                  
03147-3621TDS2494      7026 00443 1 1991.61 295.7   0.410  0.20                  
03148+3802TDS2495      2848 00980 1 1991.64 257.9   0.490  0.15                  
03149+7149TDS2496      4334 00479 1 1991.70   2.1   0.450  0.26                  
03149-8317TDS2497      9491 01603 1 1991.58 216.6   2.980  0.32                  
03151+4430TDS2498      2860 00367 1 1991.53 214.6   0.740  0.28                  
03151+1704TDS2499      1236 00559 1 1991.70 196.3   0.420  0.26                  
03151-0847TDS2500      5295 00073 1 1991.76 206.7   0.510  0.24                  
03152+4754TDS 108      3315 01046 1 1991.69 146.9    .902   .17                  
03152-7355TDS2501      9158 00323 1 1991.67 276.3   0.700  0.50                  
03152-8056TDS2502      9374 00691 1 1991.76 339.3   1.890  1.45                  
03153-1209TDS2503      5298 00592 1 1991.77  79.4   0.590  0.20                  
03154+6744TDS2504      4326 00780 1 1991.62  15.7   0.700  0.43                  
03154+0258TDS2505      0059 01818 1 1991.74 243.0   0.480  0.08                  
03159+6144TDS2506      4049 00249 1 1991.57 255.6   0.920  0.07                  
03160-2845TDS2507      6445 00084 1 1991.67  80.4   0.880  0.77                  
03161-3736TDS2508      7561 00049 1 1991.65 217.6   0.670  0.16                  
03164+6431TDS2509      4057 00167 1 1991.58 265.1   0.590  0.08                  
03165+5137TDS2510      3323 00507 1 1991.58 216.2   2.510  1.63                  
03165-3243TDS2511      7023 00023 1 1991.73 127.4   2.460  1.13                  
03166+3826TDS2512      2848 02493 1 1991.69 117.9   0.450  0.12                  
03168+7955TDS2513      4516 01317 1 1991.71 322.7   0.960  0.48                  
03170-4426TDS2514      7567 01141 1 1991.67 348.7   0.440  0.15                  
03172+5818TDS2515      3714 00969 1 1991.79 296.8   0.390  0.12                  
03176+4850TDS2516      3319 00306 1 1991.69 220.0   0.890  0.03                  
03177+6117TDS2517      4049 01179 1 1991.63   3.3   0.660  0.37                  
03178+5901TDS 109      3714 00158 1 1991.71 226.7    .987   .12                  
03180-2746TDS 110      6445 00384 1 1991.77 116.6   1.277   .28                  
03184-3244TDS2518      7023 00069 1 1991.71 214.2   0.720  0.72                  
03185-5511TDS2519      8496 01370 1 1991.77   1.3   0.500  0.18                  
03186+7159TDS2520      4334 00962 1 1991.60 201.5   0.540  0.16                  
03188-5231TDS2521      8493 00030 1 1991.68  96.6   0.670  0.03                  
03189+5937TDS2522      3714 00087 1 1991.70 231.2   0.800  0.31                  
03192+7147TDS2523      4334 00281 1 1991.65 327.6   0.840  0.63                  
03196-4506TDS2524      8059 00829 1 1991.66 352.1   0.940  1.03                  
03202-3431TDS 111      7023 00954 1 1991.65 315.9   1.019   .33 -34 1214         
03205+6128TDS2525      4049 01039 1 1991.61 191.5   0.490  0.16                  
03206+4634TDS2526      3311 01695 1 1991.58 302.5   0.880  0.15                  
03213+6142TDS2527      4049 00095 1 1991.54 189.3   0.400  0.12                  
03214-4653TDS2528      8059 00804 1 1991.65 218.1   0.490  0.07                  
03218-4045TDS2529      7571 00299 1 1991.68 166.7   0.450  0.02                  
03219+5633TDS2530      3711 00559 1 1991.76   6.1   0.590  0.00                  
03224+7153TDS2531      4334 00704 1 1991.58 162.6   1.420  1.21                  
03224-3832TDS2532      7568 00483 1 1991.65 282.6   0.400  0.05                  
03229+6834TDS2533      4326 00471 1 1991.67 245.7   1.600  2.15                  
03229+3113TDS2534      2341 00410 1 1991.72 329.9   3.880  0.31                  
03233+8018TDS2535      4517 00097 1 1991.67 185.3   0.600  0.33                  
03237-0109TDS2536      4709 01214 1 1991.71 251.4   0.390  0.15                  
03239-5428TDS2537      8493 01420 1 1991.71 151.6   0.450  0.12                  
03240-3014TDS2538      7020 01033 1 1991.76 359.6   0.460  0.22                  
03245+6041TDS2539      4049 00452 1 1991.72 107.2   0.970  0.60                  
03245-6013TDS2540      8860 01344 1 1991.70 183.3   0.590  0.11                  
03246-3021TDS2541      7021 00353 1 1991.72   0.8   0.420  0.21                  
03250+4615TDS2542      3312 01838 1 1991.60 128.6   0.440  0.19                  
03250+4614TDS 112      3312 02304 1 1991.62  39.1    .851   .93                  
03253-2501TDS2543      6449 00558 1 1991.53 235.8   2.200  0.37                  
03259+4540TDS2544      3312 01343 1 1991.66 192.1   0.630  0.05                  
03259-5830TDS2545      8499 00315 1 1991.78 357.7   0.680  0.51                  
03261-4905TDS2546      8062 00936 1 1991.57 187.0   0.610  0.55                  
03262-4524TDS2547      8059 01228 1 1991.64 150.6   1.010  0.19                  
03264-1100TDS2548      5299 01477 1 1991.70 239.9   2.100  0.08                  
03265+6128TDS2549      4062 00387 1 1991.50 139.3   0.760  0.18                  
03269+6911TDS 113      4326 01199 1 1991.66  97.7   1.031  1.23                  
03270-3901TDS2550      7568 00646 1 1991.72 183.5   1.000  1.36                  
03273+0810TDS2551      0650 00423 1 1991.74  61.3   0.660  0.26                  
03276-3011TDS2552      7021 00318 1 1991.67 180.2   0.980  0.51                  
03279+3229TDS 114      2346 01088 1 1991.69 157.7    .976  1.00                  
03280+5626TDS2553      3711 00346 1 1991.59 210.3   0.540  0.18                  
03280+4221TDS2554      2869 01137 1 1991.61 227.4   0.800  1.09                  
03282-2413TDS2555      6446 00889 1 1991.75  21.9   0.540  0.46                  
03286+6930TDS 115      4330 01418 1 1991.72 136.7   1.075   .01                  
03286-3742TDS2556      7568 01189 1 1991.63  19.9   0.590  0.27                  
03286-6108TDS2557      8867 00722 1 1991.66 267.7   0.560  0.19                  
03287+2010TDS 116      1242 00151 1 1991.64 184.7   1.114   .05                  
03302+4645TDS2558      3312 01508 1 1991.72 235.6   0.680  0.19                  
03303-4902TDS2559      8063 01456 1 1991.64 115.6   0.400  0.14                  
03311-2959TDS2560      6452 00791 1 1991.75 162.4   0.370  0.05                  
03316-7139TDS2561      9155 00152 1 1991.75  86.3   2.390  0.56                  
03318+6930TDS2562      4330 00304 1 1991.71   6.2   0.540  0.01                  
03319+6809TDS2563      4326 02374 1 1991.76 359.2   1.750  1.24                  
03320-3152TDS2564      7021 00387 1 1991.74  95.5   0.780  0.44                  
03321+6333TDS2565      4066 00639 1 1991.70 337.6   0.820  0.06                  
03321+6031TDS2566      4062 00360 1 1991.75 140.8   0.430  0.02                  
03322+6441TDS2567      4070 00103 1 1991.61  99.5   0.440  0.06                  
03325+1819TDS2568      1238 00560 1 1991.50  50.1   2.200  0.42                  
03325-1306TDS2569      5302 00194 1 1991.66  96.4   0.380  0.32                  
03325-6728TDS2570      8873 00557 1 1991.70 158.3   8.610  0.57                  
03326+6955TDS2571      4330 00286 1 1991.63 127.8   0.650  0.25                  
03326-2910TDS2572      6453 00770 1 1991.80 339.7   0.450  0.01                  
03330+4131TDS2573      2870 02190 1 1991.57  31.3   0.840  1.03                  
03330-3327TDS2574      7024 00153 1 1991.61  14.0   0.410  0.39                  
03331-4040TDS2575      7571 00353 1 1991.69 101.4   1.060  0.85                  
03332+7639TDS2576      4509 03293 1 1991.70 304.2   0.870  0.37                  
03334-3540TDS2577      7027 01038 1 1991.71 359.1   0.830  0.12                  
03335-4409TDS2578      7575 01918 1 1991.69 221.1   0.750  0.22                  
03336+7449TDS2579      4338 01708 1 1991.69  44.0   1.020  1.07                  
03337+6809TDS2580      4326 02531 1 1991.76 341.3   0.540  0.09                  
03337+1645TDS2581      1234 00800 1 1991.64 119.3   0.870  0.55                  
03337-4747TDS2582      8063 00152 1 1991.64 142.7   0.490  0.13                  
03339-5312TDS2583      8500 00245 1 1991.67   3.2   0.720  0.63                  
03342-3240TDS2584      7024 00229 1 1991.69 286.3   0.560  0.01                  
03344+6135TDS2585      4062 00832 1 1991.57 155.2   0.540  0.09                  
03346+6315TDS2586      4066 00448 1 1991.67 307.8   0.450  0.10                  
03347-5835TDS2587      8506 00047 1 1991.70 103.1   2.080  0.64                  
03348+2127TDS2588      1246 00817 1 1991.63 276.6   1.220  0.05                  
03349+6656TDS2589      4074 01005 1 1991.62 336.7   0.550  0.11                  
03350-3010TDS2590      7021 00551 1 1991.78 132.2   0.620  0.35                  
03351+6742TDS2591      4326 02600 1 1991.67 282.0   1.680  1.26                  
03353+2751TDS2592      1806 00737 1 1991.63  96.2   2.130  1.20                  
03354-2927TDS2593      6453 01193 1 1991.72 237.0   1.650  0.36                  
03358-2853TDS2594      6453 00957 1 1991.76 213.8   2.410  0.67                  
03360+6048TDS2595      4062 01890 1 1991.63 170.1   0.840  0.04                  
03360+3454TDS2596      2363 01799 1 1991.62 278.8   0.450  0.17                  
03361+4055TDS 117      2866 01847 1 1991.58 158.7   1.015   .25                  
03363+4258TDS2597      2870 01652 1 1991.57 134.9   1.960  1.59                  
03363+3841TDS2598      2862 01602 1 1991.60  86.0   0.550  0.17                  
03366+4519TDS2599      3313 00803 1 1991.68 233.0   1.690  1.53                  
03370+4256TDS2600      2870 01775 1 1991.56 202.6   1.350  0.18                  
03370-2200TDS2601      5880 00530 1 1991.63 338.6   0.700  0.18                  
03373+4743TDS2602      3317 02886 1 1991.66  82.8   0.810  0.82                  
03373-4429TDS2603      7575 00880 1 1991.62 115.9   1.540  1.81                  
03373-6421TDS2604      8870 01133 1 1991.78 334.2   1.350  0.52                  
03374+4538TDS2605      3313 02503 1 1991.61  90.3   0.560  0.09                  
03379+8017TDS2606      4517 01063 1 1991.68 140.9   1.890  1.83                  
03379-1941TDS2607      5877 01325 1 1991.85  77.8   0.930  0.69                  
03380+6915TDS2608      4327 00088 1 1991.72  77.9   0.450  0.11                  
03383-2841TDS2609      6453 00324 1 1991.72 150.9   0.480  0.17                  
03389+2703TDS2610      1807 01427 1 1991.60 348.1   1.600  0.49                  
03390-8539TDS2611      9495 00690 1 1991.73 128.4   0.490  0.19                  
03392+4344TDS2612      2874 01126 1 1991.60 318.6   1.680  1.88                  
03394+8134TDS2613      4521 00615 1 1991.70 182.4   1.920  2.00                  
03395-2209TDS2614      5880 00565 1 1991.67 212.5   0.620  0.04                  
03395-5350TDS2615      8500 00437 1 1991.69 175.2   0.500  0.37                  
03397-3448TDS2616      7031 01227 1 1991.61  56.9   0.590  0.45                  
03399-3251TDS2617      7031 00658 1 1991.68 149.0   0.620  0.05                  
03400-3551TDS2618      7034 00361 1 1991.61  24.8   0.880  0.12                  
03402+6154TDS2619      4066 00893 1 1991.67   5.8   0.910  0.85                  
03406+6126TDS2620      4062 01896 1 1991.62 249.6   0.830  0.25                  
03406-2940TDS2621      6453 00289 1 1991.75 322.3   0.490  0.04                  
03406-4213TDS2622      7572 01030 1 1991.73 314.5   0.610  0.04                  
03407+4547TDS2623      3313 02105 1 1991.71 264.7   2.200  0.64                  
03408+7946TDS2624      4517 01401 1 1991.69  51.6   0.470  0.09                  
